QualifiedStatus,AttainedAge,Gender,Benefit_Base,Utilized_AV,Utilized,Election_exp_AV,Election_exp,n
N,47,M,103586.75,0,0,49531.5068493151,0.49041095890411,1
N,47,M,104140.71,0,0,41783.5616438356,0.413698630136986,1
N,47,M,156002.91,0,0,65580.8219178082,0.432876712328767,1
N,47,M,2e+05,0,0,217163.78060274,1.07397260273973,2
N,48,F,5500,0,0,5300.39063552661,0.954165730967887,2
N,48,F,6900.11,0,0,4990.00385245902,0.729508196721312,1
N,48,F,6990.61,0,0,2611.42520547945,0.36986301369863,1
N,48,F,10000,0,0,4814.79452054795,0.476712328767123,1
N,48,F,10197.1,0,0,9395.70367123288,0.915068493150685,1
N,48,F,10384.36,0,0,4593.42465753425,0.454794520547945,1
N,48,F,10580.72,0,0,6394.39909836066,0.598360655737705,1
N,48,F,12009.32,0,0,11591.0740547945,0.956164383561644,1
N,48,F,14693.61,0,0,9006.79737704918,0.622950819672131,1
N,48,F,15467.14,0,0,8425.89041095891,0.556164383561644,1
N,48,F,43080.89,0,0,34094.0991780822,0.783561643835617,1
N,48,F,50000,0,0,31161.7883835616,0.616438356164384,3
N,48,F,65661.62,0,0,55965.7451232877,0.852054794520548,1
N,48,F,1e+05,0,0,121615.824537765,1.20411707463133,2
N,48,F,105498.86,0,0,31447.8287945206,0.30958904109589,1
N,48,F,130830.8,0,0,58409.1456164384,0.452054794520548,1
N,48,F,150000,0,0,84918.0683835617,0.558904109589041,1
N,48,F,163108.67,0,0,15688.2078082192,0.101369863013699,1
N,48,F,264198.52,0,0,51191.7808219178,0.202739726027397,1
N,48,F,3e+05,0,0,92145.2054794521,0.304109589041096,1
N,48,F,306495.68,0,0,144444.545917808,0.476712328767123,1
N,48,M,10384.36,0,0,4593.42465753425,0.454794520547945,1
N,48,M,10550.93,0,0,3319.21590163934,0.311475409836066,1
N,48,M,11000,0,0,2495.94520547945,0.224657534246575,1
N,48,M,13021.24,0,0,9764.50123287671,0.742465753424658,1
N,48,M,18207.19,0,0,13530.2472677596,0.748633879781421,1
N,48,M,25000,0,0,23105.4794520548,0.915068493150685,1
N,48,M,25042.96,0,0,13642.4231232877,0.556164383561644,1
N,48,M,25720.3,0,0,7747.94520547945,0.306849315068493,1
N,48,M,26229.31,0,0,7747.94520547945,0.306849315068493,1
N,48,M,29397.63,0,0,9875.03287671233,0.347945205479452,1
N,48,M,30000,0,0,1241.80327868852,0.040983606557377,1
N,48,M,31206.53,0,0,13080.3278688525,0.431693989071038,1
N,48,M,31577.26,0,0,7886.30136986301,0.26027397260274,1
N,48,M,31781.93,0,0,12308.0217534247,0.391780821917808,1
N,48,M,33000,0,0,30499.2328767123,0.915068493150685,1
N,48,M,47542.02,0,0,13415.8039726027,0.287671232876712,1
N,48,M,50732.34,0,0,32513.698630137,0.643835616438356,1
N,48,M,51261.17,0,0,19818.2916438356,0.391780821917808,1
N,48,M,60000,0,0,54811.7794520548,0.904109589041096,1
N,48,M,76303.67,0,0,16465.0383561644,0.224657534246575,1
N,48,M,88401.65,0,0,37162.4657534247,0.432876712328767,1
N,48,M,373591.6,0,0,52631.5571506849,0.147945205479452,1
N,48,M,1035472.94,0,0,500849.315068493,0.495890410958904,1
N,49,F,6005.59,0,0,5894.56589041096,0.972602739726027,1
N,49,F,6340.76,0,0,1228.60273972603,0.202739726027397,1
N,49,F,8600.22,0,0,6017.1184109589,0.706849315068493,1
N,49,F,10000,0,0,1494.24657534247,0.147945205479452,1
N,49,F,10181.98,0,0,5644.93150684932,0.558904109589041,1
N,49,F,14855,0,0,10851.882739726,0.723287671232877,1
N,49,F,20178.2,0,0,18547.7886575343,0.915068493150685,1
N,49,F,20291.64,0,0,15938.6301369863,0.789041095890411,1
N,49,F,50000,0,0,91315.4465154578,1.80822666367243,2
N,49,F,60000,0,0,44208.1967213115,0.729508196721312,1
N,49,F,68196.2,0,0,20300.5830136986,0.306849315068493,1
N,49,F,83598.71,0,0,29442.1917808219,0.364383561643836,1
N,49,F,84337.42,0,0,61610.2152328767,0.723287671232877,1
N,49,F,84510.88,0,0,48734.461260274,0.580821917808219,1
N,49,F,96848.57,0,0,69967.4739726028,0.728767123287671,1
N,49,F,128500.08,0,0,41160.9589041096,0.326027397260274,1
N,49,F,173695.22,0,0,97088.4886027397,0.553424657534247,1
N,49,F,176036.42,0,0,161254.109589041,0.912328767123288,1
N,49,F,194005.33,0,0,64643.3783013699,0.345205479452055,1
N,49,F,231478.35,0,0,59341.1106575343,0.265753424657534,1
N,49,F,252969.98,0,0,208917.808219178,0.827397260273973,1
N,49,F,521497.61,0,0,197849.315068493,0.391780821917808,1
N,49,F,931925.65,0,0,455821.166520548,0.495890410958904,1
N,49,M,5500,0,0,1932.83561643836,0.347945205479452,1
N,49,M,10551.85,0,0,2276.91084931507,0.224657534246575,1
N,49,M,31206.53,0,0,13080.3278688525,0.431693989071038,1
N,49,M,49943.6,0,0,27151.0298087432,0.538251366120219,1
N,49,M,50000,0,0,40953.4246575343,0.810958904109589,1
N,49,M,50729.1,0,0,39883.581369863,0.789041095890411,1
N,49,M,50897.42,0,0,36802.7397260274,0.728767123287671,1
N,49,M,86651.36,0,0,60683.0136986301,0.706849315068493,1
N,49,M,94195.65,0,0,56821.9150136986,0.597260273972603,1
N,49,M,1e+05,0,0,178543.722547945,1.76712328767123,2
N,49,M,104897.25,0,0,62918.0327868853,0.622950819672131,2
N,49,M,125047.63,0,0,125227.592273973,0.991780821917808,1
N,49,M,150000,0,0,191761.643835616,1.26575342465753,2
N,49,M,2e+05,0,0,125992.245342466,0.621917808219178,1
N,49,M,200381.07,0,0,109159.729479452,0.556164383561644,1
N,49,M,250677.22,0,0,470410.95890411,1.86301369863014,2
N,49,M,251480.61,0,0,230363.01369863,0.912328767123288,1
N,50,F,0,0,0,115725.302027397,0.893150684931507,1
N,50,F,6500,0,0,2284.2602739726,0.347945205479452,1
N,50,F,6722.04,0,0,1187.09589041096,0.180821917808219,1
N,50,F,7437.12,0,0,891.013698630137,0.126027397260274,1
N,50,F,10209.09,0,0,6917.80821917808,0.684931506849315,1
N,50,F,10818.12,0,0,4104.25279452055,0.391780821917808,1
N,50,F,12000,0,0,2988.49315068493,0.246575342465753,1
N,50,F,12742.96,0,0,4125.90931506849,0.326027397260274,1
N,50,F,16326.94,0,0,10851.5145205479,0.665753424657534,1
N,50,F,19031.87,0,0,18678.1450684932,0.972602739726027,1
N,50,F,20000,0,0,13835.6164383562,0.684931506849315,1
N,50,F,26026.52,0,0,486.803397260274,0.0191780821917808,1
N,50,F,33393.96,0,0,19685.448,0.6,1
N,50,F,40000,0,0,37750.8196721312,0.934426229508197,1
N,50,F,51842.73,0,0,24073.9726027397,0.476712328767123,1
N,50,F,51921.79,0,0,22967.1232876712,0.454794520547945,1
N,50,F,62887.47,0,0,43575.1712328767,0.684931506849315,1
N,50,F,80000,0,0,13060.8219178082,0.161643835616438,1
N,50,F,104299.52,0,0,39569.8630136986,0.391780821917808,1
N,50,F,104458.58,0,0,37530.0546448088,0.371584699453552,1
N,50,F,115089.46,0,0,36526.0273972603,0.328767123287671,1
N,50,F,160555.15,0,0,2905.4794520548,0.0191780821917808,1
N,50,F,250000,0,0,220765.027322404,0.87431693989071,1
N,50,F,262643.04,0,0,72983.7710958904,0.287671232876712,1
N,50,F,311530.73,0,0,137802.739726027,0.454794520547945,1
N,50,M,6715.98,0,0,1330.98630136986,0.202739726027397,1
N,50,M,8437.27,0,0,4762.77961643836,0.558904109589041,1
N,50,M,10368.55,0,0,4814.79452054795,0.476712328767123,1
N,50,M,14136.5,0,0,4720.27612021858,0.330601092896175,1
N,50,M,19840,0,0,14493.5276712329,0.723287671232877,1
N,50,M,20000,0,0,15957.1331506849,0.789041095890411,1
N,50,M,37922.81,0,0,21868.7583561644,0.580821917808219,1
N,50,M,41013.51,0,0,17931.3334246575,0.432876712328767,1
N,50,M,50000,0,0,23180.3278688525,0.459016393442623,1
N,50,M,60000,0,0,52962.7397260274,0.873972602739726,1
N,50,M,77799.47,0,0,28362.2574863388,0.371584699453552,1
N,50,M,89074.69,0,0,59976.9533333333,0.666666666666667,1
N,50,M,100038.1,0,0,100169.863013699,0.991780821917808,1
N,50,M,102643.96,0,0,62813.698630137,0.621917808219178,1
N,50,M,202815.08,0,0,158832.876712329,0.786301369863014,1
N,50,M,301255.13,0,0,283076.712328767,0.934246575342466,1
N,50,M,5e+05,0,0,261207.091835616,0.515068493150685,1
N,51,F,6005.59,0,0,5894.56589041096,0.972602739726027,1
N,51,F,6500,0,0,4604.49315068493,0.701369863013699,2
N,51,F,7050.9,0,0,5694.7397260274,0.805479452054795,1
N,51,F,7250.56,0,0,1004.48087431694,0.14207650273224,1
N,51,F,10181.98,0,0,5657.10382513661,0.560109289617486,1
N,51,F,14465.2,0,0,2875.83260273973,0.202739726027397,1
N,51,F,15000,0,0,6267.53424657534,0.413698630136986,1
N,51,F,26419.85,0,0,5159.76860273973,0.202739726027397,1
N,51,F,31703.82,0,0,6143.01369863014,0.202739726027397,1
N,51,F,35000,0,0,27698.904109589,0.783561643835617,1
N,51,F,50000,0,0,44135.6164383562,0.873972602739726,1
N,51,F,51468.83,0,0,29331.5068493151,0.580821917808219,1
N,51,F,64222.06,0,0,1162.19178082192,0.0191780821917808,1
N,51,F,70000,0,0,67600.8219178082,0.956164383561644,1
N,51,F,75000,0,0,43997.2602739726,0.580821917808219,1
N,51,F,80000,0,0,65525.4794520548,0.810958904109589,1
N,51,F,1e+05,0,0,18263.0136986301,0.180821917808219,1
N,51,F,102331.6,0,0,134595.656136986,1.33150684931507,2
N,51,F,103685.45,0,0,48147.9452054795,0.476712328767123,1
N,51,F,105241.19,0,0,8695.10252054795,0.0849315068493151,1
N,51,F,108850.06,0,0,109637.358465753,0.997260273972603,1
N,51,F,140000,0,0,28667.397260274,0.202739726027397,1
N,51,F,159366.84,0,0,19093.1506849315,0.126027397260274,1
N,51,F,255267.93,0,0,123828.767123288,0.49041095890411,1
N,51,F,514002.45,0,0,303668.466,0.6,1
N,51,M,0,0,0,25908.3847671233,0.66027397260274,1
N,51,M,5225.62,0,0,1842.99010958904,0.364383561643836,1
N,51,M,7250.56,0,0,1004.48087431694,0.14207650273224,1
N,51,M,8249.12,0,0,6337.6504109589,0.767123287671233,1
N,51,M,10000,0,0,9629.58904109589,0.953424657534246,1
N,51,M,10043.91,0,0,9438.53432876712,0.934246575342466,1
N,51,M,10105.32,0,0,8550.41095890411,0.846575342465753,1
N,51,M,10291.4,0,0,10337.3648219178,0.994520547945205,1
N,51,M,14481.51,0,0,2487.48010958904,0.175342465753425,1
N,51,M,15129.79,0,0,14905.3254918033,0.975409836065574,1
N,51,M,15523.27,0,0,15592.9384931507,0.994520547945205,1
N,51,M,16600,0,0,6962.92896174863,0.415300546448087,1
N,51,M,20087.81,0,0,18871.7808219178,0.934246575342466,1
N,51,M,22017.8,0,0,16510.9385753425,0.742465753424658,1
N,51,M,24803.67,0,0,5977.91342465753,0.246575342465753,1
N,51,M,35510.37,0,0,27892.602739726,0.789041095890411,1
N,51,M,54638.18,0,0,25372.084109589,0.476712328767123,1
N,51,M,54930.18,0,0,55175.4927945206,0.994520547945205,1
N,51,M,69730.8,0,0,27712.8240821918,0.391780821917808,1
N,51,M,77862.3,0,0,4408.47649315069,0.0575342465753425,1
N,51,M,83439.62,0,0,31655.8904109589,0.391780821917808,1
N,51,M,1e+05,0,0,142115.218204955,1.4070813683659,3
N,51,M,102331.6,0,0,67738.9130136986,0.665753424657534,1
N,51,M,102487.66,0,0,65027.397260274,0.643835616438356,1
N,51,M,152187.29,0,0,119539.726027397,0.789041095890411,1
N,51,M,155474.15,0,0,19186.5861369863,0.126027397260274,1
N,51,M,161583,0,0,97930.9959016394,0.598360655737705,1
N,51,M,196410.26,0,0,516.692794520548,0.00273972602739726,1
N,51,M,200485.92,0,0,164348.128657534,0.810958904109589,1
N,52,F,5207.31,0,0,2092.01605479452,0.413698630136986,1
N,52,F,7083.16,0,0,5849.69863013699,0.827397260273973,1
N,52,F,7248.31,0,0,3505.94520547945,0.495890410958904,1
N,52,F,7386.29,0,0,1588.32876712329,0.224657534246575,1
N,52,F,10019.07,0,0,9795.61643835616,0.96986301369863,1
N,52,F,10159.98,0,0,7804.18382513661,0.76775956284153,1
N,52,F,10687.38,0,0,413.934426229508,0.040983606557377,1
N,52,F,19309.4,0,0,14819.84,0.767123287671233,1
N,52,F,20309.46,0,0,11296.3127671233,0.558904109589041,1
N,52,F,23189.22,0,0,18214.6191780822,0.789041095890411,1
N,52,F,30000,0,0,28971.7808219178,0.956164383561644,1
N,52,F,33959.37,0,0,16426.1020821918,0.495890410958904,1
N,52,F,40000,0,0,25789.5890410959,0.638356164383562,1
N,52,F,43526.5,0,0,787.675479452055,0.0191780821917808,1
N,52,F,46042.64,0,0,12995.3784657534,0.279452054794521,1
N,52,F,47570.39,0,0,3829.82917808219,0.0849315068493151,1
N,52,F,51243.83,0,0,32513.698630137,0.643835616438356,1
N,52,F,60000,0,0,13614.2465753425,0.224657534246575,1
N,52,F,61358.33,0,0,46785.4838356164,0.767123287671233,1
N,52,F,75947.77,0,0,7544.97540983607,0.0983606557377049,1
N,52,F,100860.85,0,0,88271.2328767123,0.873972602739726,1
N,52,F,101384.65,0,0,66964.3835616439,0.663013698630137,1
N,52,F,105357.82,0,0,24946.0569863014,0.246575342465753,1
N,52,F,106264.8,0,0,12488.462704918,0.122950819672131,1
N,52,F,106924.49,0,0,36585.3875616438,0.347945205479452,1
N,52,F,129862.73,0,0,7778.14882191781,0.063013698630137,1
N,52,F,2e+05,0,0,200346.767671233,0.991780821917808,1
N,52,F,214073.53,0,0,3916.58917808219,0.0191780821917808,1
N,52,F,377275.94,0,0,324674.371780822,0.852054794520548,1
N,52,F,390621.88,0,0,33691.6518630137,0.0849315068493151,1
N,52,M,0,0,0,52667.8145753425,0.789041095890411,1
N,52,M,5303.06,0,0,915.052931506849,0.180821917808219,1
N,52,M,7269.05,0,0,3215.39726027397,0.454794520547945,1
N,52,M,7386.29,0,0,1588.32876712329,0.224657534246575,1
N,52,M,8178.71,0,0,5953.83791780822,0.728767123287671,1
N,52,M,10001.82,0,0,10044.6575342466,0.994520547945205,1
N,52,M,10096.67,0,0,8605.75342465753,0.852054794520548,1
N,52,M,11012.41,0,0,10775.1780821918,0.96986301369863,1
N,52,M,15093.24,0,0,9924.11334246576,0.665753424657534,1
N,52,M,21462.55,0,0,12675.0355191257,0.601092896174863,1
N,52,M,24974.96,0,0,6669.62761643836,0.263013698630137,1
N,52,M,25000,0,0,13005.4794520548,0.515068493150685,1
N,52,M,27000,0,0,16959.698630137,0.621917808219178,1
N,52,M,41982.9,0,0,12081.8737534247,0.284931506849315,1
N,52,M,47587.91,0,0,27012.0407945205,0.578082191780822,1
N,52,M,51708.02,0,0,9244.53551912568,0.183060109289618,1
N,52,M,72195.24,0,0,50987.0230601093,0.707650273224044,1
N,52,M,79000,0,0,33009.0136986301,0.413698630136986,1
N,52,M,103586.75,0,0,49531.5068493151,0.49041095890411,1
N,52,M,150357.5,0,0,141538.356164384,0.934246575342466,1
N,52,M,151450.07,0,0,129086.301369863,0.852054794520548,1
N,52,M,230453.74,0,0,175720.067945205,0.767123287671233,1
N,52,M,250056.37,0,0,250424.657534247,0.991780821917808,1
N,52,M,262643.04,0,0,72983.7710958904,0.287671232876712,1
N,52,M,264198.52,0,0,51191.7808219178,0.202739726027397,1
N,52,M,1553209.43,0,0,759701.952465754,0.495890410958904,1
N,53,F,5141.98,0,0,3002.32876712329,0.594520547945206,1
N,53,F,12973.55,0,0,709.191863013699,0.0575342465753425,1
N,53,F,13502.71,0,0,4828.79835616438,0.36986301369863,1
N,53,F,15689.83,0,0,1926.80389041096,0.126027397260274,1
N,53,F,16632.18,0,0,4599.82273972603,0.287671232876712,1
N,53,F,20439.05,0,0,13835.6164383562,0.684931506849315,1
N,53,F,21551.25,0,0,8527.79912328767,0.391780821917808,1
N,53,F,25028.2,0,0,24489.0410958904,0.96986301369863,1
N,53,F,26124.6,0,0,9200.68493150685,0.364383561643836,1
N,53,F,40529.2,0,0,32652.0547945206,0.808219178082192,1
N,53,F,41656.28,0,0,16713.4246575342,0.413698630136986,1
N,53,F,44181.57,0,0,33713.6416438356,0.767123287671233,1
N,53,F,45000,0,0,11554.557260274,0.252054794520548,1
N,53,F,45725.81,0,0,35044.7463013699,0.767123287671233,1
N,53,F,50000,0,0,43858.904109589,0.868493150684932,1
N,53,F,50729.1,0,0,39846.5753424658,0.789041095890411,1
N,53,F,54829.36,0,0,30021.7354520548,0.558904109589041,1
N,53,F,68796.37,0,0,11870.9589041096,0.180821917808219,1
N,53,F,70978.75,0,0,63640.594630137,0.893150684931507,1
N,53,F,73928.73,0,0,71403.8442622951,0.956284153005464,1
N,53,F,80000,0,0,71945.2054794521,0.89041095890411,1
N,53,F,96508.88,0,0,73587.6438356164,0.767123287671233,1
N,53,F,98134.39,0,0,25034.2038082192,0.265753424657534,1
N,53,F,1e+05,0,0,107942.985917808,1.06575342465753,2
N,53,F,2e+05,0,0,193169.398907104,0.956284153005464,1
N,53,F,201944.45,0,0,197440.590410959,0.96986301369863,1
N,53,F,202106.32,0,0,171008.219178082,0.846575342465753,1
N,53,F,204663.21,0,0,134709.127150685,0.665753424657534,1
N,53,F,226549.13,0,0,127841.095890411,0.575342465753425,1
N,53,F,232981.41,0,0,112691.095890411,0.495890410958904,1
N,53,F,253196.92,0,0,203661.129863014,0.805479452054795,1
N,53,F,269648.67,0,0,68787.7094520548,0.265753424657534,1
N,53,F,272896.67,0,0,148663.379315069,0.556164383561644,1
N,53,F,3e+05,0,0,68071.2328767123,0.224657534246575,1
N,53,F,308887.26,0,0,87164.3835616438,0.287671232876712,1
N,53,F,373518.83,0,0,352448.276219178,0.934246575342466,1
N,53,F,426194.23,0,0,34312.3287671233,0.0849315068493151,1
N,53,F,639291.34,0,0,51468.4931506849,0.0849315068493151,1
N,53,F,850000,0,0,637406.849315069,0.742465753424658,1
N,53,M,0,0,0,17682.5884931507,0.36986301369863,1
N,53,M,7092.61,0,0,5714.1095890411,0.808219178082192,1
N,53,M,7324.65,0,0,2440.60273972603,0.345205479452055,1
N,53,M,14494.16,0,0,5104.62380821918,0.364383561643836,1
N,53,M,17372.34,0,0,4903.28252054795,0.279452054794521,1
N,53,M,20000,0,0,19703.2786885246,0.975409836065574,1
N,53,M,20203.96,0,0,14278.6459726027,0.706849315068493,1
N,53,M,20466.32,0,0,13448.2191780822,0.665753424657534,1
N,53,M,24939.11,0,0,17593.0129315068,0.706849315068493,1
N,53,M,30000,0,0,15646.7213114754,0.516393442622951,1
N,53,M,40389.58,0,0,9547.14821917808,0.246575342465753,1
N,53,M,41669.96,0,0,24444.8545753425,0.580821917808219,1
N,53,M,50000,0,0,42867.6497260274,0.846575342465753,2
N,53,M,55448.53,0,0,46692.9091506849,0.832876712328767,1
N,53,M,90417.24,0,0,7041.8695890411,0.0821917808219178,1
N,53,M,98581.67,0,0,49101.775890411,0.493150684931507,1
N,53,M,1e+05,0,0,1936.98630136986,0.0191780821917808,1
N,53,M,100549.01,0,0,78828.5365479452,0.786301369863014,1
N,53,M,100736.41,0,0,66536.2159452055,0.663013698630137,1
N,53,M,100966.71,0,0,86057.5342465754,0.852054794520548,1
N,53,M,102788.48,0,0,33205.4794520548,0.328767123287671,1
N,53,M,104001.94,0,0,43720.5479452055,0.432876712328767,1
N,53,M,105518.49,0,0,22690.4109589041,0.224657534246575,1
N,53,M,107919.46,0,0,66042.0801917808,0.621917808219178,1
N,53,M,109136.5,0,0,47975.5717808219,0.452054794520548,1
N,53,M,159457.93,0,0,18343.2250958904,0.120547945205479,1
N,53,M,415374.31,0,0,183736.98630137,0.454794520547945,1
N,53,M,423927.17,0,0,65304.1095890411,0.161643835616438,1
N,53,M,525081.97,0,0,253977.613150685,0.495890410958904,1
N,53,M,1034093.19,0,0,520219.178082192,0.515068493150685,1
N,54,F,5275.92,0,0,1134.52054794521,0.224657534246575,1
N,54,F,5577.19,0,0,785.583123287671,0.147945205479452,1
N,54,F,7324.65,0,0,2440.60273972603,0.345205479452055,1
N,54,F,10000,0,0,15053.1506849315,1.49041095890411,2
N,54,F,12431.82,0,0,8769.88652054795,0.706849315068493,1
N,54,F,15304,0,0,7720.27397260274,0.50958904109589,1
N,54,F,15621.11,0,0,6267.53424657534,0.413698630136986,1
N,54,F,19134.86,0,0,9626.13567123288,0.515068493150685,1
N,54,F,20580.04,0,0,2871.55792349727,0.14207650273224,1
N,54,F,22022.57,0,0,7312.70136986301,0.328767123287671,1
N,54,F,26022.73,0,0,9914.55737704918,0.39344262295082,1
N,54,F,28935.39,0,0,9608.13369863014,0.328767123287671,1
N,54,F,30171.92,0,0,27726.5753424658,0.915068493150685,1
N,54,F,40276.87,0,0,36083.2876712329,0.893150684931507,1
N,54,F,42294.5,0,0,14207.2568767123,0.347945205479452,1
N,54,F,44000,0,0,20211.0684931507,0.454794520547945,1
N,54,F,50000,0,0,82039.1463013699,1.62191780821918,3
N,54,F,51830.56,0,0,6209.01639344262,0.122950819672131,1
N,54,F,60000,0,0,18761.095890411,0.30958904109589,1
N,54,F,82658.26,0,0,16381.3698630137,0.202739726027397,1
N,54,F,83084.78,0,0,28113.9726027397,0.347945205479452,1
N,54,F,1e+05,0,0,185716.31110113,1.83877535743693,2
N,54,F,101323,0,0,81630.1369863014,0.808219178082192,1
N,54,F,101794.84,0,0,73605.4794520548,0.728767123287671,1
N,54,F,104626.78,0,0,33205.4794520548,0.328767123287671,1
N,54,F,107036.77,0,0,1936.98630136986,0.0191780821917808,1
N,54,F,124627.82,0,0,66324.7353424658,0.536986301369863,1
N,54,F,125340.82,0,0,120720.792410959,0.956164383561644,1
N,54,F,206725.76,0,0,113192.378958904,0.558904109589041,1
N,54,F,288088.72,0,0,203459.204972678,0.707650273224044,1
N,54,F,3e+05,0,0,258172.602739726,0.852054794520548,1
N,54,F,354475.68,0,0,284736.98630137,0.805479452054795,1
N,54,F,515392.71,0,0,131438.356164384,0.26027397260274,1
N,54,F,522455.53,0,0,175712.328767123,0.347945205479452,1
N,54,F,522491.92,0,0,185057.533643836,0.364383561643836,1
N,54,M,7395.65,0,0,6949.37446575343,0.934246575342466,1
N,54,M,9778.01,0,0,8987.94915068493,0.915068493150685,1
N,54,M,14571.31,0,0,2244.64610958904,0.161643835616438,1
